"Feature","Omics","p.value","FDR","FC"
"ENSG00000177045","Transcriptomics",1.30029212163975e-06,8.74315632739621e-06,2.15407959570179
"ENSG00000177047","Transcriptomics",NA,NA,2.36922780722719
"ENSG00000177051","Transcriptomics",0.344345918907935,0.494291583162777,-0.187712140053707
"ENSG00000177054","Transcriptomics",5.36149362583609e-05,0.000260872015404349,0.823229337679953
"ENSG00000177058","Transcriptomics",0.81171378029818,0.883985904375642,0.0401436968970277
"ENSG00000177076","Transcriptomics",4.4914393579551e-06,2.69471146574332e-05,-1.63373324794879
"ENSG00000177082","Transcriptomics",0.00223213632304583,0.00728054630155887,-0.431361432412482
"ENSG00000177084","Transcriptomics",0.864227026747478,0.91704061294857,-0.0444646108470946
"ENSG00000177096","Transcriptomics",0.418535483628392,0.568370031478489,-0.717118603855586
"ENSG00000177098","Transcriptomics",0.000661752212831724,0.00249367945563035,-2.26191699262522
"ENSG00000177105","Transcriptomics",0.502144134466061,0.647316017579766,0.187185086184373
"ENSG00000177106","Transcriptomics",0.0374444517619993,0.0831780616025048,1.40133674069783
"ENSG00000177119","Transcriptomics",2.59019954477113e-05,0.00013445200509215,0.762895385231976
"ENSG00000177125","Transcriptomics",0.0703956858000774,0.14029233613201,-0.371613153386202
"ENSG00000177144","Transcriptomics",0.830937394245703,0.896159553616225,-0.297659311526508
"ENSG00000177150","Transcriptomics",0.0246086855641877,0.0582835557672276,0.43554242570661
"ENSG00000177156","Transcriptomics",0.000389702091776803,0.00155206065829975,0.886173235093527
"ENSG00000177169","Transcriptomics",0.0639403529146548,0.129912537624349,0.381528337000926
"ENSG00000177173","Transcriptomics",1.07180440468014e-06,7.29263457982709e-06,2.35204581204949
"ENSG00000177181","Transcriptomics",0.13499095503812,0.238391146144197,-1.30167520253204
"ENSG00000177189","Transcriptomics",0.0079590814045619,0.0222024398733967,0.959119213894901
"ENSG00000177191","Transcriptomics",2.04320394508409e-06,1.31637632125807e-05,-2.17500250440228
"ENSG00000177192","Transcriptomics",0.277742851223322,0.42014892705981,0.239255228610827
"ENSG00000177200","Transcriptomics",0.0545923295732254,0.11371101365064,-0.397654986007002
"ENSG00000177225","Transcriptomics",0.154248717148732,0.265826508652447,-0.287799918917577
"ENSG00000177238","Transcriptomics",0.0664163490521827,0.133837746963615,-0.935395947936184
"ENSG00000177239","Transcriptomics",0.0121128272547436,0.0318341420846956,-0.535835919527477
"ENSG00000177272","Transcriptomics",8.53315827808115e-15,2.07597206405351e-13,7.61014983478044
"ENSG00000177283","Transcriptomics",0.302486707593244,0.447900850947575,0.645241606543413
"ENSG00000177302","Transcriptomics",0.344365865543759,0.494291583162777,-0.123938683495005
"ENSG00000177303","Transcriptomics",2.11702264524046e-07,1.65659384900433e-06,-1.16307801135781
"ENSG00000177311","Transcriptomics",0.00733857368789099,0.0206569419240682,0.784943124550953
"ENSG00000177335","Transcriptomics",0.121695926589707,0.219196232668595,-1.17671533568942
"ENSG00000177337","Transcriptomics",0.143581272952727,0.250588088812155,-0.500497345853664
"ENSG00000177340","Transcriptomics",5.3051130260422e-10,6.49335568792214e-09,3.50273563376705
"ENSG00000177352","Transcriptomics",0.544461547546794,0.68452888965722,0.15345800781128
"ENSG00000177359","Transcriptomics",9.40301363603354e-33,1.69935484191622e-30,6.34999720462771
"ENSG00000177370","Transcriptomics",0.113415028966196,0.207060465727275,-0.257678813956891
"ENSG00000177374","Transcriptomics",0.261736392028597,0.401595186625529,1.02777071153043
"ENSG00000177380","Transcriptomics",8.20106337091802e-06,4.67941473461112e-05,-1.74571721549758
"ENSG00000177383","Transcriptomics",1.62136434552763e-07,1.2993657884e-06,-2.27838620838532
"ENSG00000177406","Transcriptomics",0.00391576896378553,0.011938747481082,-1.24648081705825
"ENSG00000177409","Transcriptomics",2.07287745772732e-08,1.9621984315237e-07,3.29453774040287
"ENSG00000177410","Transcriptomics",1.63752060819309e-05,8.81255773069213e-05,0.912583653484516
"ENSG00000177425","Transcriptomics",0.99171829811733,0.994957176367961,0.0105875299474269
"ENSG00000177426","Transcriptomics",0.00520767208613743,0.0153301554605871,0.661524246007984
"ENSG00000177427","Transcriptomics",0.000525395536255262,0.00203083377185005,-0.89999016050975
"ENSG00000177432","Transcriptomics",0.364135815063409,0.5155243341797,-0.466216361684744
"ENSG00000177453","Transcriptomics",1.09180598048694e-07,9.07413220103433e-07,2.49846614522604
"ENSG00000177459","Transcriptomics",0.46743959948338,0.614520690799447,0.58920764755632
"ENSG00000177463","Transcriptomics",0.0114009844676385,0.0302313628865221,0.382682690966789
"ENSG00000177464","Transcriptomics",0.00046217422071751,0.00180736754761047,-2.06409678847793
"ENSG00000177465","Transcriptomics",0.012105444942359,0.031819462062054,-1.33117257674743
"ENSG00000177469","Transcriptomics",0.56371142432958,0.701165323147776,0.474524188798239
"ENSG00000177479","Transcriptomics",7.9620959656805e-07,5.56498349045649e-06,0.627721081933604
"ENSG00000177483","Transcriptomics",0.000592382963408951,0.00225870713992162,1.58351620502695
"ENSG00000177485","Transcriptomics",0.431126034718696,0.580659559004017,0.255068870208635
"ENSG00000177508","Transcriptomics",0.89056594758796,0.933922974995554,-0.157661732880692
"ENSG00000177535","Transcriptomics",0.324017802389911,0.471620586631141,-0.547906340710141
"ENSG00000177542","Transcriptomics",0.0731638436327122,0.144895989553725,-0.470694865178754
"ENSG00000177548","Transcriptomics",0.204963210183289,0.33260984096766,-0.226880135085086
"ENSG00000177556","Transcriptomics",0.195028922017855,0.319888612507708,0.268519649179087
"ENSG00000177565","Transcriptomics",0.00121949198164676,0.00429221432570464,-1.22406669517867
"ENSG00000177570","Transcriptomics",0.0503616582043068,0.106362428864354,0.539745457770474
"ENSG00000177575","Transcriptomics",0.166286296577806,0.282205500066071,-0.429882639189412
"ENSG00000177576","Transcriptomics",0.440336179570213,0.589210794527655,-0.119248897683844
"ENSG00000177595","Transcriptomics",0.906195332214255,0.944262253859308,0.0279601392126153
"ENSG00000177599","Transcriptomics",0.423954667788198,0.573530485884264,-0.598791317093948
"ENSG00000177600","Transcriptomics",0.0353603899767774,0.0792035102277272,0.433556218549349
"ENSG00000177602","Transcriptomics",0.848350064164337,0.907259705719134,0.0752004381697541
"ENSG00000177606","Transcriptomics",0.00121580081794132,0.00428007320345037,0.68561291237181
"ENSG00000177613","Transcriptomics",0.64195254638029,0.763693659714531,-0.0821835605985151
"ENSG00000177614","Transcriptomics",6.51342936842106e-06,3.78475549685385e-05,-2.40631711549572
"ENSG00000177628","Transcriptomics",0.000925728475662243,0.00337010833143967,-0.610509396203281
"ENSG00000177640","Transcriptomics",0.0174379918029069,0.0433709131893391,-1.53368151348041
"ENSG00000177646","Transcriptomics",0.0086242877221138,0.0238068515970009,-0.411916784915208
"ENSG00000177663","Transcriptomics",1.42373737775107e-05,7.74441421908758e-05,-1.32615928315998
"ENSG00000177666","Transcriptomics",0.749471908458635,0.841131548742847,-0.0516535102584731
"ENSG00000177674","Transcriptomics",0.00738877657363462,0.0207817408123936,0.616828237439752
"ENSG00000177675","Transcriptomics",2.0889705278474e-06,1.34341891861675e-05,-1.58724293298519
"ENSG00000177679","Transcriptomics",0.911304375074722,0.947128130324096,0.0948482922293075
"ENSG00000177683","Transcriptomics",0.979903875037404,0.988733045372366,-0.00467343853198939
"ENSG00000177685","Transcriptomics",0.00534013003765813,0.0156432423250022,-1.0949936666863
"ENSG00000177688","Transcriptomics",0.0492091298868099,0.104376395140753,1.46481158288802
"ENSG00000177692","Transcriptomics",0.0416180925651142,0.0907197584517832,-0.653332591040254
"ENSG00000177694","Transcriptomics",0.637010404218422,0.760197511563403,0.353939078985153
"ENSG00000177697","Transcriptomics",0.180691260497838,0.301424405639749,0.402799687428552
"ENSG00000177700","Transcriptomics",0.189981808986016,0.313293093012228,0.232409714821402
"ENSG00000177706","Transcriptomics",0.00362697511574535,0.0111561924756801,-1.08808081025046
"ENSG00000177707","Transcriptomics",0.000609131568922487,0.00231558901420609,1.9366592075775
"ENSG00000177721","Transcriptomics",0.155348573357583,0.267513717329719,0.782744110241991
"ENSG00000177728","Transcriptomics",3.11778679074999e-06,1.94023618590911e-05,-1.00250594952974
"ENSG00000177731","Transcriptomics",0.0135039958470577,0.0349509382503637,0.409447721524107
"ENSG00000177732","Transcriptomics",0.000194753794615774,0.000834369728214796,-1.70651495341455
"ENSG00000177733","Transcriptomics",0.0216433157215641,0.0521530292169553,0.278654239136879
"ENSG00000177738","Transcriptomics",0.0558061472567321,0.115844195272384,-0.61063862416286
"ENSG00000177788","Transcriptomics",0.00116537842570841,0.00413121226474263,-1.98556328582321
"ENSG00000177791","Transcriptomics",0.531995172893528,0.675037004378655,-0.478813451937185
"ENSG00000177800","Transcriptomics",7.90130596349956e-05,0.000370113805658664,2.34856342504749
"ENSG00000177807","Transcriptomics",0.433668695304241,0.583241420193895,0.63015077283421
"ENSG00000177822","Transcriptomics",0.664589052260327,0.780838030973084,-0.422628139014411
"ENSG00000177830","Transcriptomics",0.00335344965811248,0.0104015668817566,-0.732092399989906
"ENSG00000177839","Transcriptomics",0.39371558783765,0.544943480477697,0.637422117593131
"ENSG00000177842","Transcriptomics",0.00589161069479223,0.0170416980263703,0.670847411757103
"ENSG00000177853","Transcriptomics",0.916660067069321,0.950106149407301,-0.0200038155976018
"ENSG00000177854","Transcriptomics",0.00115959286267817,0.00411574132082026,-0.901339952179476
"ENSG00000177868","Transcriptomics",0.947464798874737,0.969861810939225,0.00959687126404271
"ENSG00000177873","Transcriptomics",0.889125789606451,0.933560994766413,0.0619445505035604
"ENSG00000177875","Transcriptomics",0.967698666288351,0.981385196898362,0.0402062601320868
"ENSG00000177879","Transcriptomics",2.41960281717327e-05,0.000126225583195746,0.467715296482493
"ENSG00000177885","Transcriptomics",0.870161988293772,0.921681656280785,0.0371329087644515
"ENSG00000177888","Transcriptomics",0.00854708823341957,0.0236195162587134,0.67333918383696
"ENSG00000177889","Transcriptomics",9.07220467868533e-13,1.68602116541654e-11,0.742494129729582
"ENSG00000177917","Transcriptomics",0.000163005038628382,0.000711780630953468,0.887754614830966
"ENSG00000177932","Transcriptomics",0.354971599301483,0.505662510675506,-0.889451870012889
"ENSG00000177943","Transcriptomics",5.51629836358699e-05,0.000267215764079927,-0.652388180289597
"ENSG00000177946","Transcriptomics",3.03709911784225e-07,2.30364293259546e-06,-1.14807182426645
"ENSG00000177951","Transcriptomics",0.285592420441074,0.429057409330743,-0.223662458795907
"ENSG00000177954","Transcriptomics",0.023988892511193,0.0569603533001394,0.365442661234775
"ENSG00000177963","Transcriptomics",7.31425755613357e-05,0.000345724087474464,-0.441685151641882
"ENSG00000177971","Transcriptomics",2.40434532303698e-17,8.08033396893888e-16,-1.84344080391732
"ENSG00000177981","Transcriptomics",0.261002249732526,0.400746497183596,-0.239151354487106
"ENSG00000177989","Transcriptomics",0.0064723685115895,0.0185219128629442,1.00829672527062
"ENSG00000178015","Transcriptomics",0.602975578259597,0.733619596520968,-0.254373133774883
"ENSG00000178026","Transcriptomics",0.0775146178284782,0.151848401322882,0.550228080700324
"ENSG00000178028","Transcriptomics",0.649677275319017,0.768889690823595,-0.0591730395190889
"ENSG00000178031","Transcriptomics",NA,NA,0.599368435735682
"ENSG00000178033","Transcriptomics",0.435594428570132,0.584588385572904,-0.628325719508649
"ENSG00000178035","Transcriptomics",0.0690845686805677,0.138192545279143,-0.650836417882039
"ENSG00000178038","Transcriptomics",0.0199212999090981,0.0485585112427797,1.60142875018648
"ENSG00000178053","Transcriptomics",0.149386207513163,0.258578882062707,0.552719173080766
"ENSG00000178057","Transcriptomics",0.000300152055192402,0.00122969998832122,0.459932432067141
"ENSG00000178074","Transcriptomics",0.000180929208306093,0.000781188983010534,0.631660835284787
"ENSG00000178075","Transcriptomics",0.836790367454272,0.900060378840193,0.126628764057678
"ENSG00000178078","Transcriptomics",0.11119827106643,0.203980588177891,0.67267310664689
"ENSG00000178093","Transcriptomics",0.327885417917963,0.476166098876667,-0.396176320404411
"ENSG00000178096","Transcriptomics",2.14107803906191e-10,2.80270754987623e-09,-1.84945903002559
"ENSG00000178104","Transcriptomics",8.83374662946633e-19,3.52374969717293e-17,3.29645918336353
"ENSG00000178105","Transcriptomics",0.351639110827694,0.502203507503832,-0.458361669953738
"ENSG00000178127","Transcriptomics",0.0108811643538857,0.0290760865829314,-0.564542576930612
"ENSG00000178149","Transcriptomics",0.133830997698799,0.23673874540707,-0.298867932165486
"ENSG00000178150","Transcriptomics",0.0241164796613087,0.0572249425618217,-0.955624267290888
"ENSG00000178162","Transcriptomics",0.00207641268346903,0.00684545124962118,-2.06776792697661
"ENSG00000178163","Transcriptomics",0.942883863700803,0.967099562538442,-0.0156139317652284
"ENSG00000178172","Transcriptomics",0.912866509263498,0.947550822266154,-0.0979573977314059
"ENSG00000178175","Transcriptomics",2.54447628675397e-06,1.60947212552499e-05,2.6358590473578
"ENSG00000178177","Transcriptomics",0.227272544373118,0.359973531871963,-0.253327413012433
"ENSG00000178184","Transcriptomics",0.626341300681125,0.751610344081045,0.44624886359888
"ENSG00000178188","Transcriptomics",4.62274395102497e-10,5.72141286628953e-09,-0.769234162572221
"ENSG00000178199","Transcriptomics",0.307771229570708,0.453677590256081,0.543805936827447
"ENSG00000178202","Transcriptomics",0.101016736658872,0.188327097154241,-0.545685216079435
"ENSG00000178209","Transcriptomics",0.0118068107706087,0.0311500708413899,-0.763878536378039
"ENSG00000178222","Transcriptomics",0.223682633603316,0.355591340431588,-1.0221310291216
"ENSG00000178226","Transcriptomics",1.50498481345712e-17,5.21620078887262e-16,-2.48762968400125
"ENSG00000178229","Transcriptomics",0.992872617934239,0.995570124266185,0.00170694931330225
"ENSG00000178233","Transcriptomics",0.246876787617859,0.384153469117897,1.24553687807027
"ENSG00000178234","Transcriptomics",0.918042793917433,0.950825279639315,0.0169501785451669
"ENSG00000178252","Transcriptomics",0.000201649464927777,0.000859959950237384,-0.723998414168133
"ENSG00000178295","Transcriptomics",0.00117500548912065,0.00415877742162587,0.663025604171295
"ENSG00000178301","Transcriptomics",0.00256419832766531,0.0082198220056616,-1.57705809883927
"ENSG00000178307","Transcriptomics",0.208644728558726,0.337163028056897,0.150864011463953
"ENSG00000178338","Transcriptomics",0.871232870241464,0.922484926457019,-0.0241556208642314
"ENSG00000178381","Transcriptomics",7.504333975923e-08,6.43316839533264e-07,1.24488684444343
"ENSG00000178385","Transcriptomics",4.60724845511651e-14,1.01744360833626e-12,2.20772776944463
"ENSG00000178386","Transcriptomics",0.0437200893698501,0.0944300613206604,-0.572256243807283
"ENSG00000178397","Transcriptomics",4.48526902609665e-07,3.30306027946768e-06,-0.722307975131826
"ENSG00000178401","Transcriptomics",0.911419905145532,0.947128130324096,0.0725586911636869
"ENSG00000178404","Transcriptomics",0.0427241842848127,0.0926405518937706,-1.51355098090494
"ENSG00000178409","Transcriptomics",0.442077764191238,0.591183878102614,0.236938803135792
"ENSG00000178425","Transcriptomics",1.26059271334759e-05,6.91861095323805e-05,-1.02840374799811
"ENSG00000178449","Transcriptomics",0.0376816447166743,0.0835896304580433,-0.418786010840827
"ENSG00000178458","Transcriptomics",0.481503606535811,0.627744598848417,0.466655118865186
"ENSG00000178464","Transcriptomics",0.748665881226462,0.840653104824819,-0.142394759490591
"ENSG00000178467","Transcriptomics",0.045905822373382,0.0983244248428836,-0.473792984361889
"ENSG00000178498","Transcriptomics",0.687162702265399,0.797009732797804,-0.36574406649148
"ENSG00000178502","Transcriptomics",0.938916399808154,0.964623722779873,0.0210055672646969
"ENSG00000178531","Transcriptomics",0.921870282967024,0.953531880397648,0.0957925561952492
"ENSG00000178537","Transcriptomics",1.7313465210168e-06,1.13081076221476e-05,-1.32165591401029
"ENSG00000178538","Transcriptomics",0.517603388546444,0.662231713829811,0.49632567533216
"ENSG00000178562","Transcriptomics",3.50200283346398e-05,0.000177160731743732,-2.93798330075985
"ENSG00000178567","Transcriptomics",0.455477087371079,0.603317230904883,0.200911067122443
"ENSG00000178568","Transcriptomics",0.608278667476543,0.737892019155963,-0.558067976737302
"ENSG00000178573","Transcriptomics",1.19920301046953e-44,5.74029311308806e-42,-4.73199065919112
"ENSG00000178585","Transcriptomics",0.00901015154857982,0.0247064242261801,-0.626330342574095
"ENSG00000178605","Transcriptomics",0.0188565466044018,0.046333004565838,0.394406087394052
"ENSG00000178607","Transcriptomics",4.72542601427902e-14,1.03965242408566e-12,1.46528302768979
"ENSG00000178623","Transcriptomics",0.619418195029154,0.746344353504412,-0.28736754925708
"ENSG00000178636","Transcriptomics",0.00629194693096671,0.0180551963859934,1.72534049591347
"ENSG00000178662","Transcriptomics",0.361682899476574,0.512625306708515,-1.24425043649834
"ENSG00000178665","Transcriptomics",0.824251671679459,0.891391668627643,0.0787623249576618
"ENSG00000178685","Transcriptomics",0.000150448753289455,0.000661683106409121,1.6270706755398
"ENSG00000178691","Transcriptomics",0.652337983809567,0.771265556158294,-0.0677208065029414
"ENSG00000178694","Transcriptomics",0.0113242992063084,0.0300696646541123,0.719128728878076
"ENSG00000178695","Transcriptomics",3.00276412817421e-06,1.87524525649131e-05,-1.57988711491839
"ENSG00000178700","Transcriptomics",3.25191043687479e-06,2.01450107546308e-05,-1.06058502167677
"ENSG00000178718","Transcriptomics",4.00722103644893e-21,2.13431996141939e-19,-3.4605312519627
"ENSG00000178719","Transcriptomics",4.05759794422794e-16,1.18392285321616e-14,1.80548965901125
"ENSG00000178722","Transcriptomics",0.0116354349991772,0.0307666750179795,-2.12794120895164
"ENSG00000178726","Transcriptomics",1.72531269514901e-06,1.12798128991451e-05,-2.64615281952823
"ENSG00000178732","Transcriptomics",2.52849253466741e-06,1.60279639518592e-05,3.51414028560275
"ENSG00000178741","Transcriptomics",0.267637614175923,0.408279912546923,-0.16693883503596
"ENSG00000178752","Transcriptomics",2.17321267161431e-05,0.000114246867399706,4.23925310212566
"ENSG00000178761","Transcriptomics",2.66364457787736e-17,8.90109606014828e-16,-1.36853615170942
"ENSG00000178764","Transcriptomics",1.75890414190912e-34,3.70856562587529e-32,3.54301214867221
"ENSG00000178773","Transcriptomics",0.391937855098711,0.543247092788642,0.487453991385402
"ENSG00000178789","Transcriptomics",2.5832295888915e-12,4.44190089794732e-11,-3.26366070710258
"ENSG00000178802","Transcriptomics",8.38984320290725e-07,5.83631237104047e-06,-1.65256010469485
"ENSG00000178803","Transcriptomics",2.72257566983873e-23,1.83344249766212e-21,5.67341782824983
"ENSG00000178809","Transcriptomics",0.135765193801015,0.239424210635246,-0.774617562759614
"ENSG00000178814","Transcriptomics",0.624723348500107,0.750286514225632,-0.123684997758748
"ENSG00000178821","Transcriptomics",0.419328222290004,0.569012103195582,-0.666153252736213
"ENSG00000178852","Transcriptomics",0.821047195966448,0.889672028526808,-0.101759904850503
"ENSG00000178860","Transcriptomics",4.27554960549844e-06,2.57916413702258e-05,4.92140610648761
"ENSG00000178878","Transcriptomics",0.117510660622695,0.213219066723549,-1.74151934005505
"ENSG00000178882","Transcriptomics",0.0805060915360634,0.156424666877706,1.73060326499387
"ENSG00000178896","Transcriptomics",0.0258889680795896,0.0607954804637512,-0.392111724473902
"ENSG00000178904","Transcriptomics",7.57061283009839e-05,0.000356035910339545,-0.826374939600203
"ENSG00000178913","Transcriptomics",0.297824795898968,0.443146682362986,0.154182215014547
"ENSG00000178917","Transcriptomics",0.000743007775242739,0.00276516299796683,-0.785691209726731
"ENSG00000178919","Transcriptomics",0.620544464720453,0.747209017239414,0.606971002283768
"ENSG00000178921","Transcriptomics",0.367285799974301,0.518905456552716,-0.349538808423048
"ENSG00000178922","Transcriptomics",0.297819011611026,0.443146682362986,-0.436696533987085
"ENSG00000178927","Transcriptomics",0.10741116283346,0.198224351874899,-0.519019111388001
"ENSG00000178935","Transcriptomics",1.45298316018468e-06,9.67799351261031e-06,-1.95150632801366
"ENSG00000178947","Transcriptomics",0.40754032972672,0.558146209386787,-0.600165663450212
"ENSG00000178950","Transcriptomics",0.766325368029361,0.852376348248949,-0.0578993329367452
"ENSG00000178951","Transcriptomics",0.631600796901437,0.755829845535227,0.113704223171922
"ENSG00000178952","Transcriptomics",0.128506873612328,0.229202944466056,-0.230408663146181
"ENSG00000178966","Transcriptomics",0.00195922676029759,0.00650419215588204,-0.683922546742287
"ENSG00000178971","Transcriptomics",0.146232000637278,0.254112535644313,0.419628776502749
"ENSG00000178974","Transcriptomics",0.229512631758906,0.362840151841649,0.196952503542546
"ENSG00000178977","Transcriptomics",0.0570722246971572,0.118043462759705,-0.72651750119137
"ENSG00000178980","Transcriptomics",0.965754514830588,0.980525617802995,0.00934796691294802
"ENSG00000178982","Transcriptomics",0.61375012040687,0.7416845239169,0.0723702972391424
"ENSG00000178988","Transcriptomics",1.52176219013037e-06,1.00868002056134e-05,-0.715649105143364
"ENSG00000178996","Transcriptomics",7.27547047307443e-19,2.92190153171477e-17,-3.51743374832341
"ENSG00000178999","Transcriptomics",0.90353470744553,0.942821139666987,0.0697764729502726
"ENSG00000179010","Transcriptomics",0.522294513353383,0.666020456908472,0.0715470743160321
"ENSG00000179021","Transcriptomics",2.2232595436783e-07,1.73234270911071e-06,1.08549792550502
"ENSG00000179029","Transcriptomics",8.47244812629717e-05,0.000394571466644358,-1.06863875773369
"ENSG00000179041","Transcriptomics",0.367683721248643,0.519343359680574,-0.349967978212737
"ENSG00000179044","Transcriptomics",0.000163528452506958,0.000713714248977509,2.39285997399162
"ENSG00000179046","Transcriptomics",0.0116846796759876,0.0308922767191248,1.476227864306
"ENSG00000179051","Transcriptomics",0.526290956415495,0.669962271588601,0.125078751344744
"ENSG00000179059","Transcriptomics",0.29046361311278,0.434398868404838,0.564815716157854
"ENSG00000179066","Transcriptomics",0.00723638935073595,0.0204114814127862,1.75838740632641
"ENSG00000179085","Transcriptomics",0.291280577948302,0.435347705995138,-0.231785116756911
"ENSG00000179091","Transcriptomics",0.462905497784237,0.610372191129885,-0.127301892841723
"ENSG00000179094","Transcriptomics",4.18475489063065e-09,4.45118204237027e-08,-1.84288851106099
"ENSG00000179104","Transcriptomics",0.66472973597689,0.780838030973084,0.26782359001375
"ENSG00000179115","Transcriptomics",0.000988694150273873,0.00356707315043809,-0.721535662751882
"ENSG00000179119","Transcriptomics",0.135320148436648,0.238877220069917,0.22633793109771
"ENSG00000179133","Transcriptomics",0.0173550580645844,0.0431889045077779,1.35776062705136
"ENSG00000179134","Transcriptomics",6.34372768781725e-09,6.5132615118221e-08,0.5975164776669
"ENSG00000179136","Transcriptomics",0.320870134182611,0.468534686780914,0.536171306951959
"ENSG00000179144","Transcriptomics",4.31348823630977e-06,2.60116411825953e-05,-2.69384568154486
"ENSG00000179151","Transcriptomics",0.859078937658572,0.914371818802342,-0.0205939950385398
"ENSG00000179152","Transcriptomics",5.21600360883375e-08,4.58920218162219e-07,-0.87350357578059
"ENSG00000179163","Transcriptomics",0.27603281566138,0.41824084166128,-0.556327170140419
"ENSG00000179168","Transcriptomics",0.0261777593800252,0.0613597533588705,1.17414699024077
"ENSG00000179195","Transcriptomics",0.224666237369231,0.356770710127002,0.260011529302402
"ENSG00000179218","Transcriptomics",0.0168646507012334,0.0421997497272598,-0.352839326079326
"ENSG00000179222","Transcriptomics",0.846643078821706,0.905981243973853,0.114390879278254
"ENSG00000179240","Transcriptomics",4.02231341629527e-05,0.000200956820637533,-1.29914081678977
"ENSG00000179241","Transcriptomics",5.07176586856935e-11,7.30293051205137e-10,2.6761750079688
"ENSG00000179242","Transcriptomics",0.946572505239701,0.969439794040964,0.0845598158488963
"ENSG00000179253","Transcriptomics",2.44445709569271e-11,3.70348841931681e-10,4.045478908533
"ENSG00000179262","Transcriptomics",0.0407227765533776,0.0891411562893179,0.370099516056066
"ENSG00000179271","Transcriptomics",0.00919729400672038,0.0251339722501195,-0.44363698381732
"ENSG00000179277","Transcriptomics",0.0123720067808618,0.0323951230183092,-0.953946517052613
"ENSG00000179292","Transcriptomics",0.256877809039303,0.395820678257795,0.887885051360132
"ENSG00000179295","Transcriptomics",0.0180644465323676,0.044671797338001,0.344654511549947
"ENSG00000179299","Transcriptomics",0.0128378630873846,0.0334468068756499,1.19204427853154
"ENSG00000179304","Transcriptomics",0.0988443600783974,0.185036725647236,-1.46007079444237
"ENSG00000179314","Transcriptomics",0.469831120008931,0.616794823695662,-0.554226956390143
"ENSG00000179331","Transcriptomics",0.121315413264946,0.218644274380325,0.62457051387493
"ENSG00000179335","Transcriptomics",1.91998642235412e-07,1.51943161422314e-06,0.91128711653346
"ENSG00000179344","Transcriptomics",0.823371454263227,0.891055665799384,0.197233322336166
"ENSG00000179348","Transcriptomics",0.430626174097775,0.580295227074922,0.638375187723723
"ENSG00000179361","Transcriptomics",4.49268662387278e-07,3.30714766398216e-06,-1.3304075767974
"ENSG00000179362","Transcriptomics",6.18762766860106e-12,1.01190280368046e-10,4.29033693586233
"ENSG00000179364","Transcriptomics",0.00016894421659362,0.000735357832413274,-0.581985901745149
"ENSG00000179387","Transcriptomics",0.0043775378070829,0.0131474600816085,-0.505617738944584
"ENSG00000179388","Transcriptomics",1.26811253121056e-07,1.03691325209004e-06,3.23998668975643
"ENSG00000179399","Transcriptomics",0.160784917072003,0.27495043605892,1.08033121533767
"ENSG00000179403","Transcriptomics",0.0852166310819485,0.163721851929415,-0.807288612931879
"ENSG00000179406","Transcriptomics",0.404973231369623,0.556049375981657,-0.156860051380263
"ENSG00000179409","Transcriptomics",0.905384521569601,0.943917192225053,-0.0353815217974072
"ENSG00000179428","Transcriptomics",0.173291320047783,0.291800966853612,0.86139812076094
"ENSG00000179431","Transcriptomics",4.11957872287147e-29,4.61783916207447e-27,4.0862345540958
"ENSG00000179454","Transcriptomics",0.00828028182214954,0.0229959652706718,0.614339878580924
"ENSG00000179456","Transcriptomics",0.316700760491358,0.464232656353348,-0.229963219332872
"ENSG00000179476","Transcriptomics",0.0642613209785155,0.130400120972787,0.535007241986009
"ENSG00000179523","Transcriptomics",0.0625873607139151,0.12774976899898,-0.424351060072706
"ENSG00000179526","Transcriptomics",0.00030995417661969,0.00126722031904694,-0.366693233077313
"ENSG00000179528","Transcriptomics",0.04560441981297,0.0977844890202799,-0.804266219941614
"ENSG00000179532","Transcriptomics",0.814686868020216,0.885916320961875,-0.0868223530836353
"ENSG00000179542","Transcriptomics",5.58114632471796e-05,0.000270001864400655,-1.88996535408977
"ENSG00000179562","Transcriptomics",0.033447684209744,0.0756566966843903,0.371587161087715
"ENSG00000179583","Transcriptomics",0.907015823645886,0.944728137649511,0.058564186851766
"ENSG00000179588","Transcriptomics",0.505440222764593,0.650779869427968,-0.190422044744481
"ENSG00000179598","Transcriptomics",0.764673275901696,0.851180214285396,0.223841656339598
"ENSG00000179603","Transcriptomics",0.0261312637569281,0.0612669860205127,1.45720893399374
"ENSG00000179604","Transcriptomics",0.0270903783803935,0.0631195042058345,1.09894771444683
"ENSG00000179627","Transcriptomics",2.28526684628912e-09,2.54235936649665e-08,1.35019862752659
"ENSG00000179630","Transcriptomics",0.405062529511071,0.556085765457761,-0.295943525650586
"ENSG00000179632","Transcriptomics",0.00125126743424852,0.00438940155542164,0.225540109847822
"ENSG00000179698","Transcriptomics",0.661821857657436,0.778270162736262,0.17861414637642
"ENSG00000179715","Transcriptomics",0.00117583159616873,0.00416003863358858,-1.21733656830991
"ENSG00000179743","Transcriptomics",0.447246563525736,0.595891362867998,0.173472379449363
"ENSG00000179750","Transcriptomics",0.0917324278287556,0.174131828878083,0.78489486131574
"ENSG00000179761","Transcriptomics",3.12458893149259e-07,2.36292034866205e-06,-1.72997727260282
"ENSG00000179776","Transcriptomics",0.000297189505743861,0.00121925488446364,-2.25479450033792
"ENSG00000179818","Transcriptomics",0.00173457950728801,0.0058583405136495,-0.772476666851605
